UBIGEO,UBIGEO_INEI,DEPARTAMENTO,PROVINCIA,DISTRITO,pobreza_inf_2018,pobreza_sup_2018,pobreza_mid_2018,grupo_robusto,rank_pobreza,pob2020,valid_candidates,jpp_votes,fp_votes,rp_votes,jpp_share,fp_share,rp_share,jpp_minus_fp_share
190403,200403,Piura,Morropón,Chalaco,38.69013944,61.27193056,49.981035000000006,7.0,364.0,7746.0,2927,811,560,168,0.2770755039289375,0.19132217287324907,0.05739665186197472,0.08575333105568841
190404,200405,Piura,Morropón,Morropón,21.23619872,39.919381279999996,30.57779,12.0,1061.0,16052.0,6072,951,1906,305,0.1566205533596838,0.31389986824769434,0.05023056653491436,-0.15727931488801053
190405,200406,Piura,Morropón,Salitral,26.316209800000003,53.9372942,40.126751999999996,9.0,705.0,9086.0,4277,1179,1603,104,0.2756605097030629,0.37479541734860883,0.0243161094224924,-0.09913490764554594
190406,200408,Piura,Morropón,Santa Catalina De Mossa,31.04378192,56.61070008,43.827241,8.0,584.0,3813.0,1751,550,315,80,0.31410622501427754,0.17989720159908623,0.045688178183894916,0.1342090234151913
190407,200409,Piura,Morropón,Santo Domingo,28.361769080000006,53.116380920000005,40.73907500000001,9.0,682.0,6029.0,2617,645,561,122,0.24646541841803593,0.21436759648452428,0.04661826518914788,0.032097821933511655
190408,200404,Piura,Morropón,La Matanza,24.8421348,52.6263892,38.734262,10.0,766.0,15047.0,7196,882,2047,788,0.122568093385214,0.28446359088382434,0.10950528071150639,-0.16189549749861032
190409,200410,Piura,Morropón,Yamango,41.15621988,68.49664012000001,54.82643,6.0,204.0,8764.0,3106,1609,356,121,0.5180296200901481,0.11461687057308435,0.03895685769478429,0.40341274951706374
190410,200407,Piura,Morropón,San Juan De Bigote,30.629609000000002,58.690047,44.659828000000005,8.0,548.0,6710.0,3155,1058,759,136,0.3353407290015848,0.2405705229793978,0.043106180665610144,0.094770206022187
190501,200501,Piura,Paita,Paita,10.68068108,30.440428920000002,20.560555,15.0,1414.0,101905.0,39464,2239,11281,1644,0.0567352523819177,0.28585546320697347,0.04165822015001014,-0.22912021082505576
190502,200502,Piura,Paita,Amotape,13.57483464,32.53946536,23.05715,14.0,1337.0,2526.0,1227,116,326,40,0.0945395273023635,0.2656886715566422,0.032599837000814993,-0.17114914425427874
190503,200503,Piura,Paita,Arenal,5.47896076,24.227611239999998,14.853285999999999,16.0,1596.0,1249.0,619,87,92,43,0.14054927302100162,0.14862681744749595,0.06946688206785137,-0.008077544426494332
190504,200505,Piura,Paita,La Huaca,13.57483464,32.53946536,23.05715,14.0,1338.0,14170.0,6063,515,1504,144,0.08494144812798944,0.24806201550387597,0.02375061850569025,-0.16312056737588654
190505,200504,Piura,Paita,Colán,20.83608008,37.649359919999995,29.24272,12.0,1116.0,16953.0,7777,740,1419,273,0.09515237238009515,0.18246110325318246,0.0351035103510351,-0.08730873087308731
190506,200506,Piura,Paita,Tamarindo,20.83608008,37.649359919999995,29.24272,12.0,1117.0,5330.0,2214,258,427,57,0.11653116531165311,0.1928635953026197,0.025745257452574527,-0.0763324299909666
190507,200507,Piura,Paita,Vichayal,20.83608008,37.649359919999995,29.24272,12.0,1118.0,6156.0,2651,291,897,43,0.10976989815164089,0.33836288193134667,0.016220294228592985,-0.22859298377970577
190601,200601,Piura,Sullana,Sullana,12.415844959999998,26.43503504,19.42544,15.0,1447.0,189351.0,84288,3979,28839,6536,0.047207194381169326,0.3421483485193622,0.07754365983295368,-0.2949411541381929
190602,200602,Piura,Sullana,Bellavista,12.415844959999998,26.43503504,19.42544,15.0,1448.0,38905.0,19272,639,8519,920,0.033156911581569116,0.44204026567040267,0.047737650477376506,-0.40888335408883353
190603,200604,Piura,Sullana,Lancones,23.36477596,51.08005404,37.222415,10.0,825.0,13286.0,4818,265,2870,90,0.055002075550020756,0.5956828559568286,0.0186799501867995,-0.5406807804068078
190604,200605,Piura,Sullana,Marcavelica,16.98547656,32.82664344,24.906059999999997,14.0,1252.0,32265.0,13689,688,5223,392,0.050259332310614364,0.38154722770107385,0.028636131200233766,-0.3312878953904595
190605,200606,Piura,Sullana,Miguel Checa,19.22902072,36.89025928,28.05964,12.0,1161.0,10210.0,4327,238,1431,110,0.05500346660503813,0.3307141206378553,0.025421770279639475,-0.2757106540328172
190606,200607,Piura,Sullana,Querecotillo,16.98547656,32.82664344,24.906059999999997,14.0,1253.0,28130.0,11488,681,5446,279,0.05927924791086351,0.4740598885793872,0.024286211699164346,-0.41478064066852366
190607,200608,Piura,Sullana,Salitral,12.415844959999998,26.43503504,19.42544,15.0,1449.0,7667.0,3635,157,1251,194,0.043191196698762035,0.34415405777166436,0.05337001375515819,-0.3009628610729023
190608,200603,Piura,Sullana,Ignacio Escudero,19.22902072,36.89025928,28.05964,12.0,1160.0,21676.0,9841,1323,2999,231,0.13443755715882533,0.30474545269789655,0.023473224265826643,-0.17030789553907122
190701,200701,Piura,Talara,Pariñas,9.0905008,21.990319200000002,15.540410000000001,16.0,1567.0,104973.0,41727,1633,7627,2584,0.03913533203920723,0.18278332973853859,0.061926330673185224,-0.14364799769933134
190702,200702,Piura,Talara,El Alto,9.0905008,21.990319200000002,15.540410000000001,16.0,1568.0,8969.0,4102,196,1043,156,0.04778156996587031,0.25426621160409557,0.03803022915650902,-0.20648464163822527
190703,200703,Piura,Talara,La Brea,9.0905008,21.990319200000002,15.540410000000001,16.0,1569.0,13192.0,6125,154,1094,384,0.025142857142857144,0.17861224489795918,0.0626938775510204,-0.15346938775510205
190704,200704,Piura,Talara,Lobitos,2.14541256,14.985917440000001,8.565665000000001,20.0,1755.0,1384.0,914,46,290,77,0.05032822757111598,0.3172866520787746,0.08424507658643327,-0.2669584245076586
190705,200706,Piura,Talara,Máncora,8.21164284,26.722357159999998,17.467,16.0,1519.0,14116.0,4630,133,2427,406,0.02872570194384449,0.5241900647948164,0.0876889848812095,-0.49546436285097195
190706,200705,Piura,Talara,Los Órganos,9.0905008,21.990319200000002,15.540410000000001,16.0,1570.0,11634.0,5069,221,1485,518,0.04359834286841586,0.2929571907674097,0.10218978102189781,-0.24935884789899387
190801,200801,Piura,Sechura,Sechura,15.27794144,36.32965856,25.8038,14.0,1223.0,50892.0,19578,1033,4977,438,0.05276330575135356,0.2542139135764634,0.022372050260496476,-0.20145060782510982
190802,200805,Piura,Sechura,Vice,23.00755884,43.82088116,33.41422,11.0,965.0,17732.0,8250,604,3130,98,0.07321212121212121,0.3793939393939394,0.01187878787878788,-0.30618181818181817
190803,200803,Piura,Sechura,Bernal,23.00755884,43.82088116,33.41422,11.0,964.0,7674.0,3710,398,963,74,0.10727762803234502,0.2595687331536388,0.019946091644204852,-0.1522911051212938
190804,200802,Piura,Sechura,Bellavista De La Unión,10.39743164,30.786100360000002,20.591766,15.0,1412.0,5210.0,2656,286,835,100,0.10768072289156627,0.31438253012048195,0.03765060240963856,-0.20670180722891568
190805,200804,Piura,Sechura,Cristo Nos Valga,22.29813936,46.64245264,34.470296000000005,11.0,932.0,4948.0,1950,206,619,24,0.10564102564102563,0.31743589743589745,0.012307692307692308,-0.21179487179487183
190806,200806,Piura,Sechura,Rinconada Llicuar,15.27794144,36.32965856,25.8038,14.0,1224.0,3141.0,1784,175,367,32,0.09809417040358745,0.20571748878923768,0.017937219730941704,-0.10762331838565023
200101,210101,Puno,Puno,Puno,8.71649152,16.94197648,12.829234,18.0,1658.0,143867.0,75981,6582,3729,3426,0.08662691988786671,0.04907805898843132,0.045090219923401904,0.03754886089943539
200102,210102,Puno,Puno,Acora,35.43776776,58.275664240000005,46.856716000000006,8.0,467.0,23439.0,11601,4182,287,109,0.36048616498577707,0.024739246616670978,0.009395741746401173,0.3357469183691061
200103,210104,Puno,Puno,Atuncolla,34.56102684,69.98928516000001,52.275156,7.0,284.0,4739.0,3215,729,112,16,0.22674961119751166,0.034836702954898914,0.004976671850699844,0.19191290824261276
200104,210105,Puno,Puno,Capachica,33.46134056,58.832125440000006,46.146733,8.0,488.0,7167.0,5855,1247,189,31,0.2129803586678053,0.0322801024765158,0.00529461998292058,0.1807002561912895
200105,210107,Puno,Puno,Coata,45.575847,76.732693,61.15427,5.0,106.0,6898.0,4824,1448,89,52,0.30016583747927034,0.018449419568822553,0.01077943615257048,0.28171641791044777
200106,210106,Puno,Puno,Chucuito,28.2738318,53.37592419999999,40.824878,9.0,677.0,7380.0,4440,1130,162,71,0.2545045045045045,0.03648648648648649,0.01599099099099099,0.218018018018018
200107,210108,Puno,Puno,Huata,26.508001040000007,55.10077896,40.804390000000005,9.0,679.0,2904.0,2259,471,82,23,0.20849933598937584,0.03629924745462594,0.01018149623727313,0.17220008853474988
200108,210109,Puno,Puno,Mañazo,32.75303188000001,62.10607812,47.42955500000001,8.0,447.0,5345.0,3100,648,84,43,0.20903225806451614,0.027096774193548386,0.013870967741935483,0.18193548387096775
200109,210110,Puno,Puno,Paucarcolla,42.39412375999999,76.21056824,59.302346,5.0,130.0,4368.0,3257,733,128,33,0.2250537304267731,0.03929996929689899,0.01013202333435677,0.1857537611298741
200110,210111,Puno,Puno,Pichacani,28.4819068,61.7383832,45.110145,8.0,529.0,6026.0,3491,845,91,31,0.2420509882555142,0.02606702950443999,0.008879977083930107,0.2159839587510742
200111,210113,Puno,Puno,San Antonio,31.0885808,62.23746920000001,46.663025000000005,8.0,471.0,2697.0,608,190,30,8,0.3125,0.049342105263157895,0.013157894736842105,0.2631578947368421
200112,210114,Puno,Puno,Tiquillaca,29.023158439999996,64.12758556,46.575372,8.0,475.0,1620.0,1831,319,90,28,0.1742217367558711,0.049153468050245765,0.015292190060076462,0.12506826870562535
200113,210115,Puno,Puno,Vilque,40.60456964,74.33397836,57.469274,6.0,152.0,2993.0,2098,477,65,19,0.22735938989513824,0.03098188751191611,0.00905624404194471,0.19637750238322213
200114,210112,Puno,Puno,Plateria,31.757617039999996,66.44354496,49.100581,7.0,387.0,7346.0,4450,1483,135,36,0.33325842696629215,0.030337078651685393,0.008089887640449439,0.30292134831460676
200115,210103,Puno,Puno,Amantani,38.95352548,79.77929452,59.36641,5.0,127.0,3430.0,2409,406,253,36,0.16853466168534662,0.1050228310502283,0.014943960149439602,0.06351183063511831
200201,210201,Puno,Azángaro,Azángaro,32.702241519999994,53.212908479999996,42.95757499999999,9.0,609.0,31615.0,17215,6424,289,169,0.3731629392971246,0.01678768515829219,0.009817020040662212,0.35637525413883236
200202,210202,Puno,Azángaro,Achaya,33.3977158,55.214064199999996,44.30589,8.0,565.0,2782.0,2575,705,58,31,0.2737864077669903,0.022524271844660194,0.012038834951456311,0.2512621359223301
200203,210203,Puno,Azángaro,Arapa,28.579324959999997,51.04709504,39.81321,9.0,725.0,7130.0,4772,1444,92,36,0.30259849119865884,0.019279128248113998,0.0075440067057837385,0.28331936295054483
200204,210204,Puno,Azángaro,Asillo,32.14441944,52.763956560000004,42.454188,9.0,622.0,14758.0,8585,3489,200,52,0.4064065230052417,0.023296447291788,0.006057076295864881,0.38311007571345373
200205,210205,Puno,Azángaro,Caminaca,28.579324959999997,51.04709504,39.81321,9.0,726.0,2980.0,3336,900,99,33,0.2697841726618705,0.029676258992805755,0.009892086330935251,0.24010791366906473
200206,210206,Puno,Azángaro,Chupa,33.3977158,55.214064199999996,44.30589,8.0,566.0,5756.0,4269,1485,69,25,0.3478566408995081,0.016163035839775124,0.005856172405715624,0.33169360505973294
200207,210207,Puno,Azángaro,José Domingo Choquehuanca,20.83878808,52.01357592,36.426182,10.0,856.0,4767.0,2518,693,89,26,0.27521842732327245,0.03534551231135822,0.010325655281969817,0.23987291501191424
200208,210208,Puno,Azángaro,Muñani,33.3977158,55.214064199999996,44.30589,8.0,567.0,6867.0,3693,1564,72,37,0.42350392634714323,0.01949634443541836,0.010018954779312212,0.40400758191172487
200210,210209,Puno,Azángaro,Potoni,43.35108056,77.14947344,60.250277,5.0,113.0,3637.0,2202,878,52,29,0.39872842870118075,0.023614895549500452,0.013169845594913715,0.3751135331516803
200212,210210,Puno,Azángaro,Saman,23.95930948,45.77699852,34.868154000000004,10.0,915.0,9231.0,6944,1919,244,47,0.2763536866359447,0.03513824884792627,0.0067684331797235025,0.2412154377880184
200213,210211,Puno,Azángaro,San Anton,20.25253932,47.02577868,33.639159,11.0,954.0,7352.0,4043,1255,98,48,0.31041305960920107,0.024239426168686618,0.011872372000989364,0.28617363344051444
200214,210212,Puno,Azángaro,San José,31.428970080000003,58.60084992000001,45.01491000000001,8.0,532.0,4923.0,2689,1188,47,34,0.44179992562290815,0.017478616586091483,0.012644105615470434,0.42432130903681664
200215,210213,Puno,Azángaro,San Juan De Salinas,28.579324959999997,51.04709504,39.81321,9.0,727.0,2875.0,2238,964,50,18,0.4307417336907953,0.022341376228775692,0.00804289544235925,0.40840035746201964
200216,210214,Puno,Azángaro,Santiago De Pupuja,25.704775839999996,46.55994416,36.13236,10.0,870.0,4509.0,3051,975,65,29,0.319567354965585,0.021304490331039004,0.00950508030154048,0.29826286463454604
200217,210215,Puno,Azángaro,Tirapata,25.704775839999996,46.55994416,36.13236,10.0,871.0,2967.0,1685,681,23,18,0.40415430267062313,0.013649851632047478,0.010682492581602374,0.3905044510385757
200301,210301,Puno,Carabaya,Macusani,39.65700848,64.85736352,52.257186000000004,7.0,286.0,14173.0,6517,1430,313,75,0.21942611631118614,0.04802823384993095,0.011508362743593677,0.1713978824612552
200302,210302,Puno,Carabaya,Ajoyani,32.86358472,69.09062928,50.977107000000004,7.0,337.0,2477.0,1515,386,64,13,0.25478547854785477,0.042244224422442245,0.008580858085808581,0.21254125412541253
200303,210303,Puno,Carabaya,Ayapata,27.264867800000005,60.28153819999999,43.773202999999995,8.0,585.0,9627.0,2621,894,116,39,0.3410911865700115,0.04425791682563907,0.014879816863792446,0.2968332697443724
200304,210304,Puno,Carabaya,Coasa,49.47403396,81.81187403999999,65.642954,4.0,60.0,5932.0,3267,1203,76,34,0.3682277318640955,0.023262932353841446,0.010407101316192225,0.34496479951025405
200305,210305,Puno,Carabaya,Corani,55.15829623999999,80.47328776,67.815792,4.0,45.0,4735.0,1714,659,86,17,0.38448074679113187,0.050175029171528586,0.009918319719953326,0.33430571761960326
200306,210306,Puno,Carabaya,Crucero,30.221614399999996,58.4752496,44.348431999999995,8.0,563.0,10095.0,4299,1614,130,36,0.3754361479413817,0.03023959060246569,0.00837404047452896,0.345196557338916
200307,210307,Puno,Carabaya,Ituata,30.174196279999997,65.90884572,48.041521,8.0,423.0,8569.0,2352,716,73,21,0.304421768707483,0.031037414965986394,0.008928571428571428,0.2733843537414966
200308,210308,Puno,Carabaya,Ollachea,30.020923720000003,59.08603028,44.553477,8.0,558.0,6544.0,2609,1306,166,35,0.5005749329244922,0.06362591031046377,0.013415101571483326,0.4369490226140284
200309,210309,Puno,Carabaya,San Gabán,23.666329360000002,50.517972639999996,37.092151,10.0,831.0,8135.0,3455,1399,232,41,0.4049204052098408,0.06714905933429811,0.01186685962373372,0.3377713458755427
200310,210310,Puno,Carabaya,Usicayos,33.82686836,62.46407164000001,48.14547,8.0,419.0,8586.0,1462,543,29,8,0.37140902872777015,0.019835841313269494,0.005471956224350205,0.35157318741450067
200401,210401,Puno,Chucuito,Juli,25.638152559999998,53.69452944,39.666340999999996,9.0,730.0,20420.0,11481,3280,307,124,0.2856893998780594,0.026739831025172023,0.010800452922219319,0.2589495688528874
200402,210402,Puno,Chucuito,Desaguadero,34.23083088,67.15725112,50.694041,7.0,346.0,13132.0,6076,1680,239,103,0.2764976958525346,0.039335088874259384,0.01695194206714944,0.2371626069782752
200403,210403,Puno,Chucuito,Huacullani,38.07518072,66.56287128,52.319025999999994,7.0,282.0,8634.0,2626,1126,77,19,0.4287890327494288,0.029322162985529324,0.0072353389185072356,0.3994668697638995
200406,210405,Puno,Chucuito,Pisacoma,29.80256252,66.01233948000001,47.907451,8.0,429.0,8114.0,1366,596,33,5,0.4363103953147877,0.024158125915080528,0.0036603221083455345,0.41215226939970717
200407,210406,Puno,Chucuito,Pomata,37.17801888,59.68586312000001,48.43194100000001,8.0,410.0,13999.0,6761,2807,232,71,0.41517526993048365,0.034314450525070254,0.010501405117586156,0.3808608194054134
200410,210407,Puno,Chucuito,Zepita,46.974080879999995,68.93185112,57.952966,6.0,148.0,17402.0,7844,3372,184,50,0.4298827129015808,0.023457419683834777,0.006374298827129016,0.406425293217746
200412,210404,Puno,Chucuito,Kelluyo,29.49971908,57.11387292,43.306796,8.0,598.0,6411.0,2994,1249,66,23,0.4171676686706747,0.022044088176352707,0.007682030728122912,0.39512358049432195
200501,210601,Puno,Huancané,Huancané,27.708322600000002,50.6890874,39.198705000000004,10.0,751.0,19050.0,11041,4179,252,119,0.3784983244271352,0.02282401956344534,0.010778009238293633,0.3556743048636899
200502,210602,Puno,Huancané,Cojata,25.02077008,56.42223192,40.721501,9.0,684.0,4007.0,2531,1081,123,18,0.4271039114974318,0.04859739233504544,0.007111813512445673,0.37850651916238637
200504,210604,Puno,Huancané,Inchupalla,26.86770528,50.24161472,38.55466,10.0,776.0,2598.0,1873,887,31,10,0.4735718099305926,0.016550987720234916,0.005339028296849973,0.45702082221035767
200506,210605,Puno,Huancané,Pusi,36.71573204,65.25196396,50.983847999999995,7.0,336.0,5097.0,3452,978,54,25,0.2833140208574739,0.015643105446118192,0.007242178447276941,0.26767091541135574
200507,210606,Puno,Huancané,Rosaspata,26.86770528,50.24161472,38.55466,10.0,777.0,4039.0,2270,957,63,17,0.4215859030837004,0.027753303964757708,0.007488986784140969,0.3938325991189427
200508,210607,Puno,Huancané,Taraco,35.97986624,64.24553976,50.112702999999996,7.0,356.0,13536.0,7777,1702,169,79,0.21885045647421886,0.02173074450302173,0.010158158673010158,0.19711971197119713
200509,210608,Puno,Huancané,Vilque Chico,29.174260680000003,50.84928132,40.011771,9.0,713.0,7490.0,5613,2316,114,49,0.41261357562800643,0.020309994655264563,0.0087297345448067,0.39230358097274187
200511,210603,Puno,Huancané,Huatasani,29.332125200000004,59.292116799999995,44.312121,8.0,564.0,3140.0,1706,709,45,13,0.4155920281359906,0.02637749120750293,0.0076201641266119575,0.3892145369284877
200601,210701,Puno,Lampa,Lampa,39.10008664,68.15754136000001,53.628814000000006,6.0,241.0,11783.0,7584,2097,238,82,0.276503164556962,0.03138185654008439,0.010812236286919831,0.24512130801687762
200602,210702,Puno,Lampa,Cabanilla,30.591269639999997,59.92253636,45.256903,8.0,523.0,5955.0,3740,787,118,37,0.210427807486631,0.03155080213903743,0.009893048128342246,0.17887700534759357
200603,210703,Puno,Lampa,Calapuja,35.81068764,71.15807636,53.484382,6.0,247.0,1755.0,1744,381,87,25,0.2184633027522936,0.04988532110091743,0.014334862385321102,0.16857798165137616
200604,210704,Puno,Lampa,Nicasio,25.02618868,51.58543132,38.30581,10.0,783.0,2419.0,2001,586,76,24,0.2928535732133933,0.03798100949525238,0.01199400299850075,0.25487256371814093
200605,210705,Puno,Lampa,Ocuviri,20.49257984,42.982780160000004,31.737680000000005,11.0,1029.0,2376.0,1203,325,43,15,0.27015793848711556,0.03574397339983375,0.012468827930174564,0.2344139650872818
200606,210706,Puno,Lampa,Palca,25.02618868,51.58543132,38.30581,10.0,784.0,1725.0,1425,446,47,8,0.31298245614035086,0.03298245614035088,0.005614035087719298,0.27999999999999997
